V1,V2,x_acc,y_acc,z_acc,angle_degrees,observed_frequency,gain,observed_frequency_t5,gain_t5,angle_degrees_t5
9218.09777150229,8430.764763630246,659.150794266357,983.1658927652369,493.3071190824695,273.2257960567187,6.450793729329194,1.0933548693778294,10.936289525491787,1.8536083941511503,42.311949710520345
6019.788061933885,7340.726585608792,227.6145122413483,427.57260156065115,723.305074457735,295.43599293038966,4.838748985432732,0.8201269466835138,8.335638706378742,1.4128201197252104,36.352677399775125
6186.442153982234,6791.898780024799,222.1194918592283,700.6428467895956,376.7131577565106,125.03491807160464,5.374282957068848,0.9108954164523471,8.96002507307857,1.5186483174709442,36.73343733534468
7132.000622374658,3886.878883328929,695.6984098434817,602.5001904403556,118.82489282458364,61.78741221345184,10.82206025807791,1.834247501369137,17.859558630773442,3.027043835724312,36.71243946428883
8009.705811963063,6066.581015923815,385.99381468592753,9.765458580819452,533.2042816058799,65.78209807075022,7.788834874524964,1.3201415041567734,10.988499408420397,1.8624575268509147,21.972607386432788
9778.5607346123,8031.772402384629,149.94053706261388,930.0478584684149,469.6337154865815,200.53092133736948,7.182681156853247,1.21740358590733,11.047450775419883,1.8724492839694715,32.533651753148966
6227.636738773122,3924.412917661295,358.1425702196235,540.0098790375904,925.0749157605347,301.1320389836061,9.360043756400282,1.5864480943051325,17.84363195208729,3.0243443986588625,62.86497240003524
5395.75258998038,1895.2685425578964,935.5327264677481,190.15562425015142,453.48645697312304,55.79320897378081,16.7798388725144,2.8440404868668474,33.204518318465915,5.627884460756935,76.48325466966931
7554.89804301581,6339.388321695344,641.1312091387791,760.297677865506,586.6787572220994,219.84755468337943,7.030726627264252,1.191648580892246,12.40144165198832,2.101939263048868,48.130211161014856
8307.144803702942,3361.007960986697,906.590365665604,144.44272575795537,376.1184616161455,291.9499171989571,14.574833029665726,2.4703106829941905,23.27473540028988,3.944870406828793,4.081213835842631
9839.4658055288,9817.06707737544,878.1055527360634,390.3073272500595,420.7241992795323,176.29152126321372,5.913457392405119,1.0022809139669693,9.064733154595835,1.5363954499314973,30.951703207521614
4699.778933514192,3565.2695264096947,727.391499798884,33.132200134598946,559.805206220708,76.17276654371875,7.7758688076602445,1.3179438657051261,15.36910639580554,2.6049332874246676,65.85191976078534
8554.86941138393,8690.06368242029,36.2159005128091,554.790855567504,749.7477141260167,339.24201140160665,5.808243373308357,0.9844480293742977,8.975728603586084,1.5213099328112007,31.390839902760508
4715.031547909057,6811.983226310355,658.5809097371206,972.6231049990257,195.71709716729703,6.556020738324961,4.084586154988104,0.6923027381335769,9.239244538663925,1.5659736506210042,58.896748881971696
6649.665374089063,7147.823634641838,765.8711334466612,364.79136746515763,867.5573561778658,191.96177651948298,5.488979691371094,0.9303355409103549,10.494649546549576,1.7787541604321315,52.017824903869254
3351.765749749116,2994.8468449989386,944.069718698455,464.22693725836984,377.97641671278103,43.07454364569815,6.602444670093476,1.119058418659911,17.602759436493233,2.983518548558175,123.3524654306202
1151.0401546138305,5643.428631114328,29.39385013546625,872.5968892618,341.4127564056566,296.66647575236624,1.2058661070648955,0.20438408594320262,6.1037224791685905,1.0345292337573881,30.431140763995476
8251.088985528568,7100.959344292117,886.6926710134327,965.0321025606205,919.4536521229655,202.91158476243228,6.855208856698664,1.1618998062201125,13.503160879574045,2.2886713355210246,62.321726566798176
5560.898947537574,7772.519858788775,485.3445542531689,854.9038449143212,770.4639300100437,105.96521446174344,4.221840389664349,0.7155661677397201,8.96054562363543,1.5187365463788862,52.74123585800333
2851.4361085205032,3606.930079810816,614.8551068541941,298.42000032506064,807.8330835624081,87.32701347099427,4.665235244986672,0.7907178381333342,13.31238956511095,2.2563372144255847,109.45685354856062
4561.545983846715,8746.85913591846,687.1953612495153,832.1434127802694,563.3742671286582,250.47172171207407,3.0778576987763966,0.521670796402779,7.182339591076863,1.2173456934028581,40.957997919224816
4913.64916925415,820.7755638834091,567.8458069594205,77.90454480187637,766.2687179070739,316.2538717706116,35.21375404952543,5.968432889750072,69.48156270282783,11.776536051326751,76.18928298981602
4465.298562903572,1556.2780116897156,330.15881776999004,879.9630069539173,225.27473187218584,80.74007112150981,16.907159161798727,2.8656201969150383,35.192053741355714,5.964754871416222,94.09013009291021
8221.806631578627,6058.675756105115,552.6309485796087,689.5950375949127,156.6759204245277,328.1005199125539,8.005436298277715,1.3568536098775787,12.373201557200902,2.0971528063052376,32.345261271116534
4254.34139565339,6497.819320597105,651.0992300407352,991.5545310197466,986.1028090395472,264.0416250349192,3.8638689979846825,0.6548930505058783,10.863862351592465,1.8413326019648244,89.13635968747872
3026.4657652028627,5505.049499754554,35.50525980293862,177.38349020286114,558.8024082667114,280.01756266942243,3.245041282852192,0.5500069970935918,6.390794877145664,1.08318557239757,22.250672246324267
6217.757876773836,7871.681614749412,70.97235052548967,989.3216860681624,273.66465139419125,165.42317300951646,4.66081973450473,0.7899694465262254,8.515361576613481,1.443281623154827,40.75011282342689
4564.286955645956,9283.026405700854,869.3180151440691,781.1371991399282,659.1893334804314,304.5210273898542,2.9018863247866618,0.4918451397943494,7.164529518476439,1.2143270370299049,42.978869735242746
1961.8037190138616,1588.8031069047481,179.52079060045435,9.62936799938685,265.77004180090904,178.10758774475306,7.282522500363141,1.2343258475191765,13.228929147848689,2.242191380991303,52.45139463529119
2206.9495122517424,6885.504098213963,280.1037249322368,782.5869962879481,660.2079113412357,148.35304435613804,1.8928205509329563,0.3208170425310095,6.438676758327209,1.0913011454791879,37.500349985890225
2004.2176052449645,6676.561499775282,693.9446388262802,880.9238503385174,431.2840636030365,98.82918218673203,1.772958280471511,0.3005014034697476,7.079313102601888,1.1998835767121843,62.14707866468029
7417.659381462081,5686.733661256493,342.9868734452749,565.053905003021,443.0176357270047,290.1942398944366,7.694892758997387,1.3042191116944724,11.820589350518821,2.0034897204269186,32.01833780978147
5487.406056082978,4556.254836926159,71.84294459395169,661.6425772397225,305.7344753928767,339.80777468107993,7.104975898370518,1.2042332031136471,11.843847182163225,2.007431725790377,41.48249022218212
2878.0541540938752,5297.537190506409,322.2484083818433,955.7035084221505,409.9866569200351,241.83880114682137,3.206886188743044,0.5435400319903464,9.266105779812454,1.570526403358043,77.27934200388569
1161.1236067655827,4669.9047644754955,321.0636234020746,676.3499127014849,650.2398454454127,353.7527581965322,1.4698200853849128,0.2491220483703242,7.730011053614717,1.3101713650194435,97.56310051174661
3546.5233311941256,5183.257219259937,960.7987601659834,960.5817712416844,837.1469859192775,357.41143235206556,4.038015618715056,0.6844094269008568,13.115259753350555,2.222925381923823,131.21224107542776
6632.808836503606,649.3478195424696,945.7386315121444,529.3497098369653,652.0957772507746,172.99404223899728,60.01594695730017,10.172194399542402,117.21436335785822,19.866841247094612,59.13393157134573
5536.307780195984,9304.719346144408,317.56513979617694,849.6153742397235,523.3684229492003,21.740872557353708,3.5112700209095085,0.5951305120185607,6.830249155425581,1.1576693483772171,29.338489972422973
7705.660131813847,9892.126045092504,236.59983025897313,496.25677569236336,848.351556124701,143.6304529192123,4.596312828198696,0.77903607257605,7.610121257016276,1.2898510605112332,30.25727819403042
1075.661014655821,4109.919403838652,560.2062661631832,583.1405902837384,110.83423613166777,257.9680327989646,1.54734371418259,0.2622616464716254,7.40149278853577,1.2544903031416559,80.9270209457626
4153.922475674203,5419.471582936037,133.5080845946194,74.53346187794196,824.7572023661716,260.3620547410989,4.523000670701183,0.766610283169692,9.086404562388418,1.540068569896342,49.842519827358885
8789.38342866961,4966.162218374565,729.1325706133771,332.1287473339751,57.614962818339336,166.48111202681307,10.439398021125433,1.7693894951060054,15.208178400431528,2.5776573560053437,10.688244690153326
8024.627746625652,8302.34730759442,438.6338070906647,196.642693084894,574.8317303160989,123.73104099158904,5.702711993968339,0.9665613549098878,8.36428815714375,1.4176759588379237,26.462131644795623
5258.150638660225,5588.466588497549,661.3319859213912,916.1296552293022,29.065404997876797,22.616267239596052,5.551457435505506,0.9409249890687298,11.514617320132407,1.9516300542597298,62.71446458969141
8023.828563385252,8078.553069419747,782.1922894225152,671.5537682301615,422.6239334351242,45.03336278999626,5.860047953304265,0.9932284666617397,9.927164297341221,1.6825702198883425,40.48032745702586
4427.515238656997,9519.116962256685,278.7724272859702,943.4133556751054,760.6722926523204,53.02773625480807,2.7451920630348203,0.4652867903448848,6.597708788282208,1.1182557268274929,31.90544288087148
4741.981870131573,506.1777887489316,65.28552856738546,960.6198689254418,175.75842566749267,78.24059187985839,54.9815676417504,9.318909769788203,111.68672644304155,18.92995363441382,104.54954792227868
9794.750116020978,8738.840460689033,299.0565108054065,941.1388330770773,303.03048793623645,337.04496423993976,6.6126493550727,1.1207880262835084,10.098447871473732,1.7116013341480902,31.713115313423348
8089.897717511089,9248.724076631584,929.3645352571622,727.2427941315641,938.558128739016,46.922104120973884,5.1609944414489926,0.8747448205845749,9.96879062063811,1.6896255289217135,51.01232018779032
6012.786902635135,6420.0658104103795,578.4051106315209,965.9777541278211,170.32740996367258,14.711666353431365,5.525888068595018,0.9365911980669521,10.75581395587184,1.823019314554549,54.38983281160587
620.1776474237164,4703.139169718358,378.38776504475334,285.16982953749704,685.2603572766529,339.62888414133243,0.7812663389680344,0.13241802355390414,6.003572073045304,1.0175545886517463,27.97100644532141
5281.263015653834,5038.174469921062,984.1382615730323,820.5148057027913,748.1299739516328,206.3841465800144,6.184501643095446,1.0482206174738045,14.867041473507543,2.5198375378826343,91.8972595163241
4870.636836430738,7626.390221916519,130.89080286455567,609.2286693943987,29.55644642770283,268.5906991788326,3.7689063606079616,0.6387976882386375,6.1810290058375,1.0476320348877117,13.769270331755564
2445.465402208956,6629.978501572829,950.8130696539023,712.1759101955604,343.2635501278904,41.74762218898417,2.1778972854513823,0.3691351331273529,7.677446512558443,1.3012621207726174,68.8305975060698
9601.805679927455,5074.208039738294,775.9603761962718,671.3580080487807,503.2984047707683,348.034112824005,11.161321944667245,1.8917494821469905,17.80170012188354,3.01723730879382,28.923556529126564
8848.80942791763,7611.089496454239,272.85658959464223,477.9638258942419,118.40656494956292,193.1456890452062,6.859083498957385,1.1625565252470142,9.040200862003784,1.5322374342379295,17.72047690151834
2814.5951253337676,8380.370560954636,545.1746304907545,211.31099202162073,974.7064926123933,5.356652489625087,1.9829507855580504,0.3360933534844153,5.982593895948523,1.013998965415004,13.586687673381546
7712.98061348141,8640.03879593078,564.4879104140182,163.95225401170165,695.0163487601042,143.04398333948913,5.2671620126214815,0.8927393241731324,8.374019834335131,1.4193253956500222,31.6761850793931
3105.7668149892957,2378.0443553624764,384.8981478808096,366.8953226513306,604.6770583759019,175.82755679125566,7.703226597660171,1.305631626722063,17.67962363778697,2.996546379285927,93.5278978574671
2488.415909439563,4470.848792893454,740.8383058529854,178.3579822631235,794.2190126526372,150.14701963307425,3.2856170483550566,0.5568842454839079,10.543184757989271,1.7869804674558085,100.63190471158313
7131.707283750347,4937.516268967449,568.9697660777239,756.9713749250823,732.4064034403058,151.22809425576864,8.520318663564428,1.4441218073838014,15.668502578496788,2.655678403135049,55.97065308657989
1710.98460970168,6105.709789329919,582.9262433446085,671.575404440842,560.5949907994002,161.87448026372428,1.6554247207656565,0.2805804611467214,6.731990586316971,1.1410153536130458,52.97930679332601
3203.13850717865,3566.7955131879403,460.19297786998123,864.4685256036936,327.9100387713467,300.9372216937568,5.298963798478546,0.898129457369245,13.833524602999132,2.344665186949005,99.27574958288297
5830.660106937631,3520.950821961236,103.2563623999987,450.70455861043257,469.0867654087552,227.67268951201473,9.76704737660798,1.6554317587471152,15.280915903750936,2.5899857463984635,30.02890255999079
3379.2724776302452,9052.695560004342,999.0740681459965,815.736998084462,687.9267590889845,146.2380009158377,2.203630575452879,0.3734967077038778,6.965572314830577,1.1806054770899281,49.23458324809257
1159.5358404367894,4678.678416120734,279.33628861497294,652.0776987417529,104.21319855673283,177.197666280239,1.465064630445171,0.24831603905850355,5.9830196914174145,1.0140711341385449,16.88939998339526
6382.654463750483,9273.886168758909,692.4029248318806,764.0406708578759,123.57986114400444,289.122346983035,4.06120767796035,0.6883402844000592,7.363535520393609,1.2480568678633235,32.5559193750657
3042.557126761458,3910.8012464961694,890.3702576686345,338.1200841774414,208.95978849393137,86.72658008007787,4.591134274889192,0.7781583516761341,11.940605460404194,2.0238314339668126,88.11496026179503
7047.575446262407,3267.1928973123777,418.92428834628726,717.8832158474643,392.3965676076827,331.6014023041469,12.720471372540755,2.156012097040806,21.01197004481085,3.5613508550526864,31.60290314367883
7225.67935127972,3264.6613775221676,631.5117196042532,841.0615445013215,166.33038794381793,157.06682657847918,13.051905704161667,2.212187407485028,22.665021749863655,3.8415291101463818,42.968584262578815
6649.490672986534,1245.8817522854215,732.9955143744044,839.4485712314254,584.7505135053938,135.70577329106092,31.427871292694142,5.326757846219346,61.155696210557956,10.365372239077619,68.13468901754854
6454.057280614303,7113.758198423599,906.9399380016199,782.9689559193804,283.3626332020847,306.68250558641006,5.353088708853844,0.9073031709921768,10.45662814498438,1.7723098550820982,53.698599701224644
3123.947213616366,7322.550234411585,953.1271826482998,484.30995320060987,844.2046283817203,321.7333532992501,2.518444071774009,0.42685492741932357,8.004173247787026,1.3566395335232246,68.20500272009672
4291.010066403184,7046.755795734318,666.8143812055397,465.63892287678476,301.2295358107302,223.94227862327926,3.5936931896432984,0.6091005406175082,7.22292477549625,1.2242245382197035,35.450100035811424
7788.105840689248,7683.065449240286,367.05629461910326,484.310431466382,450.11604035142597,167.49339525178098,5.980631411954752,1.0136663410092799,8.883147984492316,1.5056183024563248,28.28243389234944
7872.823240246925,4690.438843763534,959.2376213081369,689.8330185742224,706.5102264668066,161.26028387567442,9.900492722772118,1.6780496140291723,18.553242592017646,3.144617388477567,60.29027860087881
4120.019595471199,7002.437623880033,804.3601334244925,805.463626465309,1.2126258089123487,31.250263227942852,3.4724191291574122,0.5885456151114258,8.265893714395784,1.4009989346433531,54.36851004694045
7071.612625526042,4250.841361722098,39.44976741091644,889.9657766652998,548.5640861219365,342.4638911618467,9.81235804094627,1.6631115323637744,17.067604423387575,2.8928143090487413,47.37382216014997
7579.935828262324,9707.312632842702,631.6292898085956,233.57957568908205,299.71808082247895,111.64053824097255,4.607402776655013,0.7809157248567817,6.846778690925127,1.160470964563581,20.207270910852422
2379.469747961062,4614.972625274713,963.9868440323296,587.3596774030741,351.6908312746795,275.77802289595127,3.0438836809116143,0.515912488290104,10.596827301692237,1.7960724240156332,111.33081295236619
1871.097036111189,1100.7131075298748,196.3797559621514,485.6552496157016,279.62415837076793,242.46524787789892,10.018158194933573,1.6979929143955208,25.889609402017964,4.388069390172536,174.90691247202872
4068.9636050630597,2851.9311930097456,411.66988375495464,727.980496087991,507.3240872738938,183.84751760188976,8.415118840235406,1.4262913288534587,18.522489321520066,3.1394049697491635,88.09913910922954
9706.173978490875,6474.649104923411,274.48347188509257,292.3705149148883,673.5282480083591,262.26031193891674,8.843351275319423,1.4988730975117663,12.413218888481232,2.1039354048273275,16.082239878752322
3246.8563291396135,9254.156781257216,66.25585098253283,917.2355960570726,882.5078273767922,45.135567780692945,2.0712787732779088,0.3510641988606625,6.132984020825853,1.0394888170891274,22.378220332285405
7823.719835051604,8518.881514390705,750.9117003841154,265.13075666346185,259.2901777690017,14.595043225071613,5.418714980820296,0.9184262679356433,8.317844228883569,1.4098041065904354,29.29877468487566
9144.898083712018,7311.168942148881,938.7930257327886,407.2441789848894,593.2164203873975,208.69076692509427,7.379184035916447,1.2507091586299062,12.14985228148427,2.0592969968617405,40.219538822704486
6445.78242825234,9641.39401909122,397.3115075469035,565.2804661072636,299.5364759052209,134.28982070024733,3.9450707065029276,0.6686560519496487,6.2485523690040825,1.0590766727125562,14.513002901046699
4539.2716251802885,5046.025264324686,721.1033876385885,992.8892577496215,850.7276341314814,220.22675694373967,5.307836896345608,0.8996333722619675,14.031999088844282,2.37830493031259,102.18803873643752
5821.428562050005,8697.136211184403,767.2039383749448,280.04800336634906,223.2505497254187,237.39795656491657,3.9498379889637185,0.6694640659260539,6.820724589583446,1.1560550151836348,25.21976518809661
9904.752171140868,7825.1848043489235,74.89496974162402,503.3764694091545,938.3489288046593,135.65951950946825,7.467342592277104,1.2656512868266276,11.490039558715791,1.9474643319857272,32.42178819054772
8080.722812451032,4693.760109852661,457.66457239008264,952.1419369936289,97.79497550026628,351.3229545775539,10.154652032027514,1.7211274630555107,16.818340910789605,2.8505662560660343,38.71480716069135
9979.952183513884,7411.095023032036,386.16458180491173,284.4563074485792,197.90543732997645,210.9763898136788,7.944249122753308,1.3464829021615776,10.008704304704267,1.6963905601193672,2.4123964538037583
7975.36090395823,7785.357218858014,159.10872060787185,1.1767899658748915,62.71523180998273,90.69346191373353,6.043935583665441,1.0243958616382103,6.691734700367483,1.1341923220961836,6.0652840356548285
7802.541297273726,8422.555194650022,845.7569405399121,518.2676517172968,204.2037089994998,54.37442083539128,5.465834902269358,0.9264126952998911,9.011629872869706,1.5273948937067299,36.114002950820876
5870.334192822482,9524.231220797445,828.4215865927656,756.3613398147713,866.2002021372209,261.91810608424527,3.6372237573081763,0.6164786029335891,8.025655490720693,1.360280591647575,47.90866877622825
9156.392825004299,5955.973851790902,913.7037929641003,146.6308314222472,558.6676399887069,259.1369464350068,9.06874556116472,1.5370755188414778,14.420033804881989,2.4440735262511843,34.301301362426166
5741.808194410911,1746.3602993294346,731.0894063584209,497.1001153964282,25.25834146946582,354.3357691111414,19.375292991396215,3.283947964643426,34.28991557496392,5.8118500974515115,34.82793861040375
9162.654351279303,6680.390059356989,183.6244922966539,412.89293220280155,260.1748377303222,38.39703090373244,8.091306985268295,1.3714079636047956,10.392862234781537,1.761502073691786,5.841056140883331
5110.261999156852,7304.15655487559,307.8837584369516,461.2025958309005,839.2810653357005,200.10985471934939,4.128588948172476,0.699760838673301,8.189662814067098,1.38807844306222,43.48072254081131
9010.733637663652,5026.334014373153,47.78703588457878,531.8602288208108,643.718304872247,340.7062169503749,10.57416912661426,1.792232055358349,15.480031709670657,2.623734188079772,10.828348597930304
8113.298391644894,9490.12548219586,915.4091732849363,922.1307531343737,790.005886896618,254.39045068177484,5.044298698096246,0.854965881033262,9.769769259008571,1.6558930947472155,50.43890585423839
6224.520946270719,5734.22483437273,448.8794916334192,176.7263304277732,665.877697693951,351.6482879122261,6.404206675476125,1.0854587585552753,10.632172110966872,1.8020630696554019,39.95190657097684
3403.3470353101434,3622.0610282513753,925.516142266381,64.480024665163,155.1119215757144,163.86780010132418,5.544030114721758,0.9396661211392809,13.198738313758886,2.2370742904676075,83.98811200892564
4698.525958025781,7388.713150421313,84.70250264588041,677.1575648613909,947.5580396034062,105.28481467353173,3.752716398467254,0.6360536268588566,8.413057654102632,1.4259419752716325,52.17470813521732
5865.351395909166,3580.243826978138,915.3586291701899,678.8319343667021,324.2818908671419,297.9918755887538,9.662550166189213,1.637720367150714,19.4170827912508,3.291030981567932,73.22110791372863
9350.174984864652,9618.570060091051,421.88443747240365,919.7056958076125,364.6831793009493,221.38510860239194,5.735418654757395,0.9721048567385415,9.03312898803865,1.5310388115319744,32.900739102501724
4041.2518607730362,2749.7748880087993,27.902993468641558,387.7925068479571,138.86715162675122,350.24295930297495,8.668012078467,1.4691545895706777,13.092309674172672,2.219035537995368,27.95456489904621
7436.268923903135,4148.360643543418,11.60080101278127,717.1871019355374,273.0277925803629,204.8134244598846,10.572843561373773,1.7920073832836902,16.026684979693346,2.7163872846937873,20.522389530368
3711.045488447667,8425.615649516576,877.7796850673014,664.6270201505433,261.31545164981395,55.418559981220895,2.5998182018298643,0.4406471528525194,6.560387303383773,1.1119300514209784,32.48636473594594
6613.1285904944225,3404.5229114546582,599.6004364868189,256.0582243329991,802.3667637369252,261.71715187795644,11.45558216283662,1.9416240953960373,20.40608609501431,3.4586586601719165,50.56552390723408
3142.499435709557,5827.239558946967,343.2374854384085,598.732108279603,333.7555938498306,80.42787619143157,3.1831362130235235,0.5395146123768684,7.062029967237736,1.1969542317352093,37.28366615252086
2940.6217754212316,2746.120223396611,220.0150049676941,624.4588579205497,738.337663402984,7.9355193522483525,6.3174277818695845,1.0707504715033194,16.959225950629744,2.8744450763779223,121.33517399960036
1163.7028903930225,2314.2186102737674,563.8685493425858,63.15907101502405,280.2442325663913,104.75352216252298,2.9706075304244073,0.5034928017668486,11.027025236967317,1.868987328299545,127.81123291431388
7651.1868590303675,3532.975247603406,581.8579172895187,544.8843336933859,734.4031739872112,264.5242884276268,12.771498471005211,2.1646607577974932,21.814150162711332,3.6973135869002256,39.6062371881943
400.1043158015949,5156.376603390421,563.6652416857896,494.80632756606644,749.192074794915,320.3158143892932,0.4609695407128313,0.07813043062929344,6.5224280848095075,1.1054962855609334,109.06403309524296
9611.010993661674,7884.410935859359,944.9674177305264,589.9784701826632,793.5647438532463,120.36248906178442,7.191544262607102,1.2189058072215426,12.307175813841827,2.085962002346072,44.67787256909966
4827.377993290371,1701.4318076054913,228.99298095973884,475.359377767571,732.1683748353684,149.26070002145585,16.72066317540211,2.8340107076952723,32.34067022468446,5.481469529607535,69.18780837385276
1653.7790780076355,4699.253797363334,807.0702796777457,752.6120897990704,534.4211332693371,314.2958704038999,2.0787896573609284,0.3523372300611743,9.771019658994184,1.6561050269481667,145.2238703874564
4139.597079620894,7434.316431796382,685.7765840183878,912.2583947400551,588.1249903702178,36.62700010548924,3.2863093824098337,0.5570015902389548,8.378873668535054,1.4201480794127208,59.54713040644445
8571.810590613897,5393.300000039803,106.2935779837152,920.679072150936,75.31507456444042,223.9955644275023,9.375198281090531,1.5890166578119544,14.458416211449512,2.450579018889748,28.897371809559683
1785.9270346349476,6407.87910918917,285.19433272302075,818.1824300397608,915.520168698119,337.3198634930497,1.6463685127391392,0.2790455106337524,7.446763376426878,1.2621632841401487,78.59213410598635
4717.8664202303335,5992.448230599149,251.09749618752332,909.1148425986628,852.622869832121,28.212216532943106,4.645709679754086,0.7874084202973026,10.901597508899558,1.847728391338908,71.69899451843577
2809.1573108618973,2398.5419740247025,14.94389264733853,399.5163551941542,187.27880856618617,265.6050950301168,6.908781238696989,1.1709798709655912,12.331897114485306,2.090152053302594,49.389139779017356
8965.344501228205,4732.858568604343,954.1562701704258,34.63376874214341,337.26425059056976,302.23588953656156,11.172891206681438,1.893710374013803,17.480455118297737,2.962789003101311,24.628449333430957
5333.547333823117,2538.6967561392103,984.9724476405682,213.27668576311353,997.6246002689804,203.9386317107954,12.38764191420792,2.0996003244420205,28.846316904845388,4.88920625505854,124.60925704961006
5875.776592335319,4040.4035195449537,20.710030667054568,620.3878292477344,637.9301538485652,7.623710486548734,8.578115374119728,1.4539178600202927,15.072083071541035,2.55459035110865,49.171435424484514
5598.5226865355135,4570.774865327219,437.60254911043063,673.5769652700944,574.7360621415027,142.2199796757692,7.225756584806263,1.2247045058993664,13.596147619421602,2.3044317999019666,57.03579796036167
6386.898916586081,553.2747421362327,448.7972509373629,976.9359639914404,514.9411391612007,106.72542303426596,67.77299192675727,11.486947784196147,130.9891010431129,22.201542549680152,37.937971152537905
9614.778349614664,6690.588496046164,97.5066851446783,121.30225404866923,626.1424409845638,18.760223008424724,8.477499370665699,1.4368643001128303,11.32100288544799,1.9188140483810152,9.74395649933093
6790.372456464798,4367.07351931389,912.7090247680059,145.39515825598727,493.42646790888057,185.82326424523808,9.171675788977366,1.5545213201656551,16.244040665450488,2.753227231432286,50.48157903683293
5081.384849230211,3925.2056894399557,747.6682975015092,969.9740688160334,546.0372679108203,143.48003998366323,7.636532549988503,1.2943275508455088,17.706414130725157,3.001087140800874,95.35466313661445
7192.680431840003,3293.074226138766,51.04445544896519,961.91358324404,246.05184590825158,216.4246156997165,12.880327212045213,2.183106307126307,21.778418296373907,3.6912573383684584,36.92887790325377
4152.252163527379,6240.30535306119,754.075313416316,448.2278839294981,448.9994875429415,246.77267471707563,3.9267641703270155,0.6655532492079687,8.583139642587605,1.4547694309470516,52.00147970124068
2004.5447736039966,3781.072404774152,343.64777934437353,845.935195531801,378.1808040874962,171.55070983548842,3.130097127454544,0.5305249368567023,10.834656611500252,1.8363824765254664,113.74262600277925
8061.864649475313,9647.182997493326,246.73758672813827,36.7630591671787,883.6785299678492,330.6924552917707,4.930756385061729,0.8357214211969032,7.737681515803978,1.3114714433566064,28.27913700373639
6215.832741817111,2255.3859748841555,729.3129812442871,303.8980236156631,527.46006344787,314.79036454826417,16.246608677510512,2.7536624877136457,28.6556766820512,4.856894352890034,40.99687694807922
9035.842618539687,7386.983239099261,20.78448474216199,283.4691544209029,193.4796656246832,270.566726280843,7.216413045056414,1.2231208550943073,8.58895658203004,1.4557553528864473,3.413121303604965
7176.9706273464735,8885.78054113965,574.1038130772395,520.8908642496947,395.7576986178715,253.01183181008082,4.765763594374094,0.8077565414193378,7.654344388277815,1.2973465064877652,29.024899854883515
8582.694812658729,8781.73663625218,923.6929353795653,433.9305991439132,461.49643969783426,73.68388707847774,5.766319639640059,0.9773423118033998,9.527513545771438,1.6148328043680402,37.60735416128659
7382.294564200243,2916.891496244909,405.38021126909763,806.7547342639451,882.1332375804333,328.7371585694705,14.922896273652043,2.529304453161363,27.6758347190276,4.690819443902982,57.447658928972416
1287.6350450650432,4797.16149009433,826.503402128723,364.5433845581247,633.2234691691103,278.74734233416666,1.5863522053575982,0.2688732551453556,8.36598871420247,1.417964188847876,117.75699638501938
5538.695992496825,6054.555399712412,291.1045242116011,990.9550700970234,618.1405625954391,337.64133201737377,5.3975579583281315,0.9148403319200222,11.25939267441199,1.9083716397308454,62.36013156201187
6825.032867639732,6892.3694192812245,469.24753335658096,260.1754447546141,400.626619345976,30.28974543879224,5.84238370266662,0.9902345258756983,8.707159212429497,1.4757896970219486,28.248928267583505
